Population size: 10;;;
Generation amount: 1000;;;
Crossing probability: 0,7;;;
Mutation probability: 0,1;;;
Tournament parameter: 2;;;
;;;
;;;
Deviation : 1580231,1789883;;;
PopulationNumber;Best;Average;Worst
582;-1523050,193;-1539531,256;-1559685,214
583;-1522816,086;-1541818,599;-1564980,324
584;-1523513,622;-1543416,38;-1563545,532
585;-1523541,594;-1540704,54;-1558239,824
586;-1523359,977;-1543437,997;-1564097,277
587;-1525252,109;-1548332,402;-1575824,422
588;-1528292,146;-1546616,142;-1566576,098
589;-1526079,767;-1546347,69;-1569525,666
590;-1526047,98;-1546189,933;-1569565,469
591;-1524704,442;-1541479,193;-1561048,667
592;-1524287,772;-1543275,879;-1563332,542
593;-1523807,197;-1540985,603;-1563215,32
594;-1520101,706;-1538873,476;-1558717,716
595;-1522421,325;-1539203,854;-1557095,008
596;-1525300,112;-1541000,73;-1560990,665
597;-1523732,551;-1539165,318;-1560031,197
598;-1522414,948;-1540912,744;-1559605,982
599;-1523867,39;-1542504,641;-1558970,585
600;-1522916,705;-1542021,477;-1565590,781
601;-1524275,376;-1540862,94;-1561143,745
602;-1524981,657;-1540854,159;-1561056,491
603;-1523644,281;-1540647,884;-1560138,343
604;-1523882,999;-1539492,47;-1557202,076
605;-1526443,927;-1543424,244;-1564277,683
606;-1522657,358;-1542109,452;-1563026,35
607;-1521777,292;-1540904,482;-1562242,068
608;-1525381,833;-1541779,613;-1561948,862
609;-1524846,566;-1543727,251;-1562007,518
610;-1521342,799;-1543079,679;-1565716,174
611;-1529487,038;-1544930,4;-1566663,071
612;-1527022,669;-1544266,836;-1564390,08
613;-1526346,68;-1544663,688;-1565014,36
614;-1530063,525;-1548160,577;-1566116,013
615;-1527931,794;-1547515,086;-1566096,676
616;-1530731,078;-1547712,736;-1570904,853
617;-1533196,514;-1550655,479;-1572659,256
618;-1529674,268;-1549405,936;-1572252,807
619;-1528558,8;-1546357,504;-1566282,246
620;-1526372,908;-1543940,585;-1561526,491
621;-1525209,826;-1543596,618;-1565739,39
622;-1522820,376;-1542047,773;-1566108,54
623;-1518813,03;-1537657,222;-1560805,397
624;-1521524,85;-1537226,567;-1556761,702
625;-1520150,643;-1538395,442;-1557732,839
626;-1520180,876;-1536778,902;-1557846,665
627;-1521217,888;-1540296,545;-1565119,072
628;-1522227,435;-1538954,009;-1559189,583
629;-1521885,362;-1539317,432;-1555386,832
630;-1524216,151;-1539597,623;-1561137,985
631;-1524820,112;-1540970,223;-1562532,874
632;-1524732,209;-1542395,576;-1563718,335
633;-1521610,643;-1541254,467;-1561389,436
634;-1520275,915;-1540187,03;-1565339,598
635;-1521343,278;-1541573,548;-1567061,974
636;-1525998,108;-1543674,96;-1565933,607
637;-1524392,769;-1543824,017;-1564042,088
638;-1524812,18;-1542977,255;-1564748,066
639;-1523956,076;-1539839,022;-1559074,388
640;-1525025,556;-1541154,552;-1558730,045
641;-1520879,95;-1542357,444;-1564014,517
642;-1523624,22;-1542592,558;-1565358,297
643;-1523534,446;-1541223,028;-1559965,373
644;-1520805,448;-1540668,346;-1564618,622
645;-1523438,897;-1536748,403;-1555009,643
646;-1521842,589;-1537111,05;-1558293,468
647;-1521934,938;-1537998,238;-1558240,68
648;-1525336,177;-1540866,015;-1558393,44
649;-1526096,251;-1540517,512;-1561573,746
650;-1529050,852;-1544988,745;-1562534,118
651;-1527291,494;-1547865,651;-1571800,983
652;-1528444,016;-1548537,868;-1573265,879
653;-1534004,269;-1547473,069;-1561086,317
654;-1531781,615;-1548900,221;-1568494,434
655;-1530876,852;-1548935,263;-1566679,002
656;-1528055,79;-1549869,198;-1570454,235
657;-1528747,408;-1545865,108;-1568779,8
658;-1526722,097;-1544948,067;-1567906,345
659;-1525108,312;-1541997,312;-1561922,508
660;-1522047,165;-1542759,962;-1562164,69
661;-1524029,953;-1542370,878;-1565561,638
662;-1522659,778;-1540396,966;-1562055,358
663;-1518336,375;-1535980,709;-1555439,419
664;-1520592,945;-1536002,931;-1553654,574
665;-1521341,737;-1538243,184;-1561146,095
666;-1522086,862;-1538350,663;-1556738,559
667;-1522444,367;-1537880,783;-1555900,257
668;-1520464,995;-1538348,86;-1560808,515
669;-1523024,245;-1536546,828;-1552013,234
670;-1519320,049;-1536838,894;-1558357,52
671;-1520447,43;-1537426,638;-1555938,681
672;-1526053,144;-1541170,938;-1562667,081
673;-1523973,94;-1540840,959;-1560567,132
674;-1526836,266;-1544227,743;-1564361,808
675;-1528071,956;-1546451,787;-1570449,017
676;-1528848,537;-1544847,634;-1561445,798
677;-1529510,479;-1546258,09;-1561876,593
678;-1531081,262;-1545288,822;-1565679,736
679;-1529913,059;-1542993,212;-1559191,938
680;-1530701,942;-1544307,069;-1561126,044
681;-1527394,255;-1545866,639;-1565068,746
682;-1527439,224;-1545152,826;-1566239,309
683;-1530257,102;-1545307,293;-1566683,803
684;-1525501,32;-1543196,196;-1565972,559
685;-1524636,551;-1543148,776;-1562182,502
686;-1524448,589;-1542875,889;-1561230,915
687;-1525705,962;-1545163,974;-1565721,047
688;-1525500,966;-1544122,844;-1564606,559
689;-1525744,365;-1545624,345;-1564972,835
690;-1531298,541;-1546828,115;-1565621,279
691;-1530309,756;-1546405,708;-1565258,781
692;-1530654;-1546600,232;-1565200,511
693;-1529818,263;-1549856,338;-1567778,59
694;-1531274,935;-1550492,387;-1567840,957
695;-1531658,499;-1551040,054;-1570386,722
696;-1532163,978;-1552650,033;-1573398,123
697;-1535011,408;-1552971,402;-1572812,22
698;-1537030,021;-1554319,477;-1574999,964
699;-1535555,769;-1551972,155;-1572637,743
700;-1533042,573;-1550343,604;-1570967,941
701;-1535065,122;-1551843,114;-1569281,365
702;-1529668,142;-1548184,986;-1571358,131
703;-1529000,839;-1548598,672;-1574326,978
704;-1527464,919;-1547540,521;-1574836,684
705;-1528355,2;-1547769,748;-1566055,323
706;-1532493,304;-1550059,362;-1571154,493
707;-1535149,427;-1551931,279;-1573820,545
708;-1533785,042;-1551620,925;-1571295,66
709;-1537103,484;-1553256,163;-1578953,542
710;-1533706,048;-1555741,368;-1574650,535
711;-1532900,886;-1553532,723;-1573804,637
712;-1533707,027;-1551130,02;-1571445,601
713;-1534316,344;-1547902,613;-1564380,125
714;-1533135,204;-1547788,726;-1564401,053
715;-1531717,559;-1549127,746;-1564633,254
716;-1533043,221;-1550820,343;-1572771,762
717;-1532083,564;-1549453,917;-1573287,229
718;-1532988,637;-1550042,851;-1568656,538
719;-1530783,997;-1550940,199;-1572583,674
720;-1529919,361;-1549444,658;-1569092,581
721;-1529922,612;-1549274,695;-1571918,634
722;-1532422,221;-1550489,814;-1571136,266
723;-1532127,245;-1554464,301;-1572708,256
724;-1531748,755;-1554941,24;-1580052,362
725;-1536336,961;-1553699,422;-1572317,567
726;-1535206,776;-1555297,898;-1579205,624
727;-1533666,742;-1554577,305;-1581934,488
728;-1535538,664;-1554826,218;-1577736,703
729;-1533282,42;-1552973,176;-1573396,391
730;-1536162,439;-1556254,967;-1575059,09
731;-1536114,847;-1556201,896;-1576247,19
732;-1535480,669;-1554669,564;-1575458,503
733;-1533984,059;-1554415,186;-1576460,805
734;-1538725;-1558341,539;-1581942,847
735;-1536240,91;-1555771,21;-1585207,03
736;-1535266,003;-1552328,764;-1570074,701
737;-1532923,778;-1551820,537;-1572626,907
738;-1533226,943;-1549082,674;-1567496,771
739;-1533588,015;-1548350,075;-1570974,855
740;-1532750,484;-1547027,59;-1564596,607
741;-1531069,388;-1548625,51;-1565369,178
742;-1526887,456;-1546585,743;-1564613,608
743;-1531143,357;-1546758,538;-1565827,462
744;-1526692,07;-1545860,34;-1564324,507
745;-1530187,015;-1547143,36;-1564723,027
746;-1531078,473;-1550098,171;-1569710,472
747;-1530892,895;-1548834,921;-1569908,153
748;-1531274,272;-1550245,309;-1573337,002
749;-1536687,672;-1552501,895;-1574628,237
750;-1535278,946;-1550237,991;-1566079,523
751;-1539182,086;-1553572,768;-1574198,931
752;-1538646,889;-1554202,17;-1569804,734
753;-1540801,614;-1557208,428;-1580105,867
754;-1541401,459;-1556798,124;-1572656,802
755;-1536513,522;-1556706,218;-1577633,504
756;-1536883,297;-1555428,284;-1576169,406
757;-1533579,678;-1551341,909;-1569137,321
758;-1533603,352;-1549726,256;-1566768,043
759;-1535883,442;-1549030,013;-1565477,408
760;-1536005,073;-1552335,077;-1573607,977
761;-1537913,288;-1554453,893;-1573654,363
762;-1536817,98;-1554754,931;-1574632,856
763;-1535025,315;-1553625,427;-1575492,052
764;-1535426,382;-1554221,945;-1573822,198
765;-1534305,722;-1554198,986;-1572103,875
766;-1538637,693;-1553229,367;-1572211,148
767;-1535100,674;-1552594,912;-1572934,193
768;-1535126,24;-1553591,283;-1574756,519
769;-1533363,114;-1552133,889;-1573434,481
770;-1530766,113;-1550659,101;-1571527,993
771;-1530542,146;-1547227,589;-1562833,801
772;-1527878,502;-1548726,215;-1567889,747
773;-1529198,266;-1546935,665;-1562492,875
774;-1529113,484;-1549853,868;-1569370,888
775;-1533420,504;-1548407,063;-1567456,342
776;-1535983,113;-1552420,894;-1567889,87
777;-1533128,222;-1553317,826;-1570565,051
778;-1534393,206;-1554843,278;-1571373,506
779;-1531218,279;-1551429,353;-1574557,381
780;-1534628,458;-1551824,679;-1573213,026
781;-1532759,672;-1550473,074;-1571287,751
782;-1530569,526;-1548281,829;-1568211,538
783;-1530187,698;-1550579,436;-1570724,046
784;-1532886,911;-1550796,329;-1569993,482
785;-1526803,622;-1547495,855;-1568019,168
786;-1527915,877;-1545544,711;-1564603,542
787;-1528874,451;-1545373,547;-1568045,358
788;-1529768,143;-1545365,822;-1563436,23
789;-1525064,889;-1542989,718;-1562068,175
790;-1526348,418;-1540874,941;-1563555,274
791;-1522401,073;-1539308,537;-1555187,128
792;-1522950,384;-1539077,902;-1556617,948
793;-1521517,737;-1537699,87;-1552240,899
794;-1518013,886;-1535727,053;-1559975,252
795;-1515216,238;-1533827,738;-1557329,308
796;-1517192,942;-1532736,616;-1551010,66
797;-1515690,627;-1533635,442;-1551954,501
798;-1516369,745;-1533924,909;-1556278,683
799;-1521879,673;-1534864,659;-1554056,011
800;-1520148,948;-1536583,255;-1555766,56
801;-1520532,867;-1538103,57;-1557757,246
802;-1522235,431;-1536709,737;-1559601,782
803;-1521193,251;-1538871,925;-1563850,384
804;-1521752,723;-1537792,436;-1558070,607
805;-1522817,356;-1538418,691;-1558082,876
806;-1518345,875;-1537402,744;-1553634,779
807;-1523385,948;-1538683,358;-1556591,861
808;-1525085,059;-1543041,377;-1561226,567
809;-1529313,945;-1543803,305;-1566212,319
810;-1528967,88;-1546273,388;-1569973,422
811;-1529330,747;-1548074,273;-1567733,24
812;-1530923,433;-1547852,206;-1568287,076
813;-1531075,361;-1547790,037;-1567229,846
814;-1534999,888;-1553452,71;-1574371,165
815;-1530336,133;-1551988,188;-1573569,558
816;-1528695,692;-1552418,418;-1571198,834
817;-1532626,734;-1550775,958;-1571335,41
818;-1530844,826;-1550685,554;-1571791,851
819;-1532127,045;-1552774,493;-1575326,264
820;-1535146,355;-1556819,325;-1578199,1
821;-1536359,196;-1557932,647;-1576384,51
822;-1538825,124;-1559191,21;-1580878,817
823;-1538820,995;-1560561,337;-1585402,48
824;-1541116,311;-1558696,04;-1577910,6
825;-1540587,82;-1559172,652;-1579232,061
826;-1540609,018;-1557735,368;-1575980,998
827;-1539151,143;-1556377,515;-1576886,317
828;-1539886,009;-1556433,248;-1575086,598
829;-1537617,451;-1557286,413;-1578060,972
830;-1537397,308;-1556384,733;-1575571,572
831;-1538017,858;-1553333,784;-1574238,135
832;-1536676,645;-1554362,96;-1572166,079
833;-1538397,519;-1554205,511;-1575801,753
834;-1540069,955;-1558019,17;-1578670,295
835;-1538974,121;-1559054,366;-1580802,355
836;-1540818,182;-1561029,733;-1588939,077
837;-1537629,883;-1556003,021;-1576590,167
838;-1535484,096;-1554765,818;-1575802,264
839;-1541711,751;-1557721,859;-1574701,817
840;-1540189,77;-1555528,082;-1573542,481
841;-1541736,31;-1555736,998;-1573549,567
842;-1537532,367;-1557002,649;-1575761,574
843;-1536592,565;-1557783,249;-1579003,874
844;-1539197,524;-1558707,584;-1584391,736
845;-1540436,207;-1557541,723;-1576860,936
846;-1539175,131;-1557046,974;-1577220,101
847;-1541195,909;-1556656,351;-1573359,153
848;-1538041,726;-1556978,679;-1577177,302
849;-1537442,209;-1554519,889;-1573697,065
850;-1534823,932;-1552122,349;-1570102,51
851;-1533103,494;-1552577,428;-1573978,083
852;-1529070,491;-1549831,29;-1574787,425
853;-1534356,98;-1553211,412;-1578346,718
854;-1531415,421;-1550708,008;-1575484,208
855;-1528105,157;-1547632,464;-1567422,629
856;-1528119,502;-1545878,367;-1566926,127
857;-1531219,289;-1547802,308;-1566265,479
858;-1531528,437;-1548871,705;-1570350,132
859;-1530975,235;-1550093,684;-1574074,641
860;-1530478,209;-1548071,655;-1567213,076
861;-1534999,168;-1550537,002;-1569610,181
862;-1534104,441;-1551356,534;-1572561,373
863;-1536314,53;-1551391,157;-1568483,924
864;-1535858,318;-1551994,308;-1572199,366
865;-1534954,952;-1552038,667;-1575621,74
866;-1533174,755;-1549861,985;-1573039,886
867;-1530158,229;-1548570,22;-1564234,146
868;-1531455,58;-1549464,16;-1566513,503
869;-1530619,775;-1550026,91;-1569657,12
870;-1531453,54;-1554529,984;-1576862,732
871;-1539343,526;-1557081,053;-1582578,146
872;-1536498,892;-1554165,713;-1575049,262
873;-1538430,149;-1555534,715;-1578890,06
874;-1538059,658;-1555278,748;-1574397,168
875;-1537197,448;-1556648,565;-1577686,824
876;-1534468,262;-1552944,493;-1570607,721
877;-1535762,385;-1551027,156;-1570178,783
878;-1535137,742;-1549787,535;-1570462,321
879;-1535978,748;-1549140,907;-1567853,097
880;-1532646,871;-1549398,743;-1571774,902
881;-1528203,634;-1546544,762;-1567864,333
882;-1532483,086;-1548743,805;-1565667,362
883;-1531222,177;-1548476,71;-1568317,201
884;-1531943,073;-1550281,014;-1571948,995
885;-1532037,395;-1548578,51;-1566135,365
886;-1530029,961;-1547608,433;-1562956,28
887;-1527087,739;-1546726,98;-1567183,096
888;-1527755,795;-1546245,525;-1565398,441
889;-1533716,814;-1550571,759;-1570103,435
890;-1529371,967;-1550360,175;-1570012,968
891;-1531485,538;-1548064,727;-1568536,538
892;-1530026,8;-1546835,509;-1567234,06
893;-1525494,398;-1546021,483;-1566459,132
894;-1524953,075;-1545367,151;-1567275,748
895;-1528885,504;-1545425,564;-1562305,341
896;-1531662,5;-1549157,657;-1574813,325
897;-1530700,421;-1545674,676;-1570997,096
898;-1529376,91;-1545123,446;-1567318,747
899;-1530113,823;-1545410,974;-1563336,491
900;-1531964,748;-1547824,525;-1567331,243
901;-1533379,872;-1548926,971;-1570562,734
902;-1533182,997;-1550676,494;-1569951,102
903;-1537292,293;-1552246,968;-1571945,31
904;-1533462,318;-1553360,494;-1577906,766
905;-1534025,72;-1552762,273;-1574051,334
906;-1534314,58;-1552337,054;-1569850,101
907;-1531259,084;-1551319,282;-1573511,765
908;-1532318,628;-1551213,761;-1567753,613
909;-1537694,726;-1552145,743;-1575383,07
910;-1535246,833;-1555641,172;-1579326,415
911;-1536132,806;-1554743,472;-1575015,03
912;-1535285,883;-1553412,742;-1568153,692
913;-1538299,721;-1553731,949;-1572211,473
914;-1534315,206;-1550774,652;-1572060,1
915;-1532948,831;-1549651,028;-1567144,694
916;-1531424,287;-1549920,652;-1572734,985
917;-1529696,221;-1548762,733;-1569501,513
918;-1534996,147;-1550958,354;-1575232,724
919;-1530495,32;-1551235,832;-1573417,054
920;-1532579,182;-1552112,542;-1572313,972
921;-1534609,97;-1551826,488;-1569907,762
922;-1534988,991;-1552032,777;-1567041,363
923;-1535905,622;-1553947,141;-1573344,966
924;-1538477,552;-1554092,375;-1574565,495
925;-1534036,404;-1551931,36;-1573754,072
926;-1532924,161;-1551728,649;-1573657,343
927;-1531509,953;-1550857,668;-1572873,22
928;-1531243,382;-1547525,437;-1566204,857
929;-1529580,419;-1549265,338;-1567840,925
930;-1530554,659;-1547572,624;-1566478,655
931;-1532831,884;-1547606,409;-1563584,992
932;-1533882,679;-1548345,88;-1566637,485
933;-1533265,952;-1548864,029;-1568049,798
934;-1533215,258;-1551088,03;-1567492,205
935;-1533452,573;-1550907,082;-1567565,799
936;-1530654,705;-1552327,874;-1575606,992
937;-1534433,166;-1551681,508;-1568798,567
938;-1533878,729;-1550527,454;-1570631,778
939;-1534199,008;-1550687,82;-1569857,825
940;-1530916,098;-1549380,353;-1569715,675
941;-1527832,829;-1545700,977;-1570498,888
942;-1527898,911;-1542962,765;-1563539,84
943;-1529082,164;-1543954,885;-1562851,955
944;-1528328,621;-1543080,041;-1562915,526
945;-1529619,195;-1543069,55;-1560495,196
946;-1529724,809;-1546237,03;-1568688,936
947;-1526835,166;-1545750,368;-1565183,839
948;-1526806,771;-1546235,888;-1566998,084
949;-1528017,34;-1545913,806;-1566365,367
950;-1526164,071;-1544118,918;-1566300,829
951;-1521274,323;-1542178,113;-1563336,408
952;-1523988,289;-1542029,306;-1564275,381
953;-1523390,437;-1539246,438;-1556084,411
954;-1525102,998;-1542287,355;-1567253,271
955;-1524171,799;-1542413,031;-1562459,652
956;-1524133,367;-1543317,072;-1568290,751
957;-1528217,616;-1545891,758;-1566687,049
958;-1530688,13;-1549257,454;-1570404,465
959;-1528325,407;-1549268,751;-1573920,219
960;-1532920,362;-1552602,627;-1577521,308
961;-1535019,327;-1553388,536;-1577649,018
962;-1533090,669;-1552223,984;-1579249,568
963;-1528930,834;-1549115,947;-1570377,168
964;-1528118,358;-1546656,424;-1565204,426
965;-1526473,638;-1546041,232;-1569034,898
966;-1531535,912;-1549134,457;-1570717,83
967;-1530015,003;-1551026,038;-1570001,632
968;-1530403,967;-1551021,695;-1574098,551
969;-1528024,879;-1549164,641;-1571287,574
970;-1529921,467;-1548326,677;-1567629,888
971;-1531971,528;-1547582,292;-1569679,37
972;-1528809,253;-1546661,926;-1566959,836
973;-1529214,615;-1548947,001;-1573326,616
974;-1528453,773;-1548268,259;-1570558,958
975;-1530839,343;-1548458,47;-1568156,878
976;-1527828,004;-1545302,646;-1560428,72
977;-1530649,942;-1546139,252;-1567759,121
978;-1526941,339;-1546378,409;-1567914,752
979;-1526782,733;-1545451,927;-1564312,084
980;-1528424,044;-1546405,308;-1565270,72
981;-1532110,846;-1550244,223;-1570637,659
982;-1533820,225;-1549552,995;-1569786,307
983;-1534896,484;-1551933,701;-1574074,372
984;-1537511,17;-1552806,755;-1572271,562
985;-1537298,52;-1552086,524;-1570305,246
986;-1535687,686;-1555153,363;-1573403,436
987;-1537909,789;-1558972,426;-1580321,232
988;-1541653,664;-1557079,318;-1576386,591
989;-1541151,379;-1558223,281;-1580266,042
990;-1538025,467;-1556384,894;-1578649,516
991;-1537215,081;-1553546,394;-1570936,644
992;-1535727,57;-1554104,164;-1579685,583
993;-1534872,357;-1552076,303;-1572029,078
994;-1537889,719;-1556165,196;-1578453,077
995;-1538591,504;-1556598,8;-1574999,884
996;-1538725,083;-1555888,068;-1574628,079
997;-1537778,409;-1557680,47;-1575293,259
998;-1538132,051;-1557535,967;-1580175,608
999;-1536508,21;-1558527,138;-1583456,905
1000;-1539402,128;-1560107,317;-1578774,221
