Population size: 10;;;
Generation amount: 1000;;;
Crossing probability: 0,7;;;
Mutation probability: 0,1;;;
Tournament parameter: 2;;;
;;;
;;;
Deviation : 27849,8428400252;;;
PopulationNumber;Best;Average;Worst
384;845,2323738;-1238,72425;-3396,605829
385;744,405401;-1601,221327;-4603,954759
386;749,1853079;-1462,870465;-3776,121973
387;1128,238621;-1446,54643;-3949,704447
388;806,8972255;-1816,1285;-4880,05661
389;443,3877713;-2075,638215;-4572,88034
390;-268,565882;-2613,545977;-5873,258285
391;-377,2323326;-2993,481765;-5575,891536
392;-425,3305528;-2755,280512;-5603,856378
393;240,3662572;-2458,703291;-4943,10586
394;-79,44289335;-2432,266208;-4833,371763
395;111,8628922;-2468,890682;-5311,883388
396;-100,652392;-2289,757778;-5038,590903
397;-100,028606;-2583,995954;-5137,385143
398;129,9208875;-2543,546731;-5554,079934
399;-205,413267;-2378,822679;-5262,09223
400;89,66574319;-2155,16736;-4669,821897
401;496,332604;-2199,761196;-4423,12371
402;461,8468436;-2190,667435;-4681,352519
403;362,735799;-2155,838695;-5069,24208
404;200,0056944;-2077,83791;-4722,764707
405;501,7293682;-1899,570031;-4297,158443
406;540,8320218;-1744,780028;-4631,779445
407;454,2037308;-1920,306777;-4507,729874
408;227,5768005;-1901,673431;-4333,360685
409;311,5535423;-2009,913766;-4394,297814
410;11,00072234;-1976,35115;-4672,046813
411;832,4734553;-1708,925239;-4555,551971
412;646,3221766;-1866,511331;-4391,032807
413;785,7261195;-1509,491416;-4477,432227
414;930,5508699;-1219,557893;-3448,706059
415;1110,894343;-1277,594933;-4212,08007
416;840,2255388;-1473,025412;-4312,297903
417;789,6884387;-1556,78083;-3760,617406
418;629,6884613;-2089,698238;-5059,492361
419;574,9785239;-1904,787836;-5141,05994
420;1017,012345;-1844,009659;-4423,251668
421;947,2868122;-1541,976528;-4362,793601
422;369,0845055;-1805,603718;-4596,449718
423;1020,307667;-1678,935391;-4707,790479
424;767,9199148;-2031,406247;-5048,311071
425;591,341553;-1983,344062;-5571,987607
426;1213,181941;-1829,528834;-4460,557533
427;701,7507041;-1839,924164;-4574,179419
428;236,0865814;-1756,40263;-4197,903925
429;706,7722454;-1890,999732;-4920,355257
430;565,8430351;-1647,160182;-4480,889039
431;633,6025293;-1598,180253;-4533,734332
432;410,4087595;-1673,220337;-4507,061431
433;312,5379179;-1848,736839;-4345,681101
434;472,441261;-2127,934469;-4679,459354
435;600,2686711;-1954,733145;-4042,300098
436;162,1649211;-2225,914039;-5091,620234
437;532,1054989;-2106,549764;-4859,819827
438;63,71379988;-2008,352049;-4860,462142
439;578,0020156;-1702,660556;-4490,806935
440;577,9609163;-1363,818406;-3996,266595
441;833,8665206;-1590,075659;-4466,303012
442;1368,862552;-1231,035541;-4124,542987
443;1241,107227;-769,1615907;-3726,037156
444;1211,096928;-1073,751217;-4214,772969
445;1420,427768;-853,1778875;-3634,0426
446;1327,54185;-1067,32608;-3620,309344
447;1427,664488;-1064,920881;-3962,808504
448;1041,635144;-1241,074602;-4119,176603
449;1170,71419;-1077,40341;-3346,316258
450;1324,168442;-1141,359027;-4056,180482
451;494,6791196;-1226,582605;-3542,341415
452;923,8184618;-1127,983478;-4057,046103
453;1082,611491;-1093,940822;-3625,40636
454;1114,592329;-1110,919639;-3808,09908
455;951,5573304;-1233,459981;-3688,488566
456;816,3716822;-1466,801111;-4058,116902
457;749,8247748;-1511,941811;-3967,152916
458;860,6824971;-979,1727319;-3344,791822
459;816,7301637;-1466,797469;-4019,129357
460;489,0412434;-1405,341132;-4208,997079
461;525,1236232;-1553,595391;-4255,607144
462;217,4581411;-1499,299839;-3633,110573
463;246,9284089;-1584,108369;-4061,717019
464;238,9297548;-1875,210303;-4383,678613
465;522,8988408;-1946,413612;-4276,285882
466;568,0840483;-1981,590476;-4756,828965
467;-81,74545893;-2239,584386;-4870,546786
468;240,7273385;-2150,271305;-4745,317321
469;426,9431877;-1967,950747;-4770,138209
470;110,3648931;-2226,052734;-5087,080871
471;20,35501424;-2184,407201;-4770,702457
472;200,0199227;-2324,769104;-5095,668909
473;96,57027623;-2101,586896;-4898,850038
474;228,0794471;-1963,895381;-4190,195937
475;-83,33297983;-2125,531183;-4446,38552
476;-72,47269412;-1943,757701;-4451,790559
477;151,9795881;-1899,598654;-4513,227952
478;217,7369481;-1977,106174;-4869,724861
479;185,2923439;-2265,952339;-4999,726222
480;273,7599995;-1986,501;-4459,974799
481;254,8724515;-1664,65345;-4314,897508
482;696,4234433;-1613,733143;-3915,505836
483;347,5124797;-1835,683122;-4684,435444
484;321,9486257;-1920,001194;-4555,619389
485;35,48764156;-2121,888723;-4466,750427
486;-319,4704355;-2669,804565;-4910,622616
487;-251,0386343;-2420,312331;-4916,311053
488;-486,908227;-2727,821853;-5437,950019
489;-521,2351805;-2631,937817;-5122,08897
490;-310,1090443;-2378,374033;-5072,902676
491;119,8115737;-2267,300835;-5263,064837
492;-311,0797681;-2638,763156;-4941,664859
493;-472,3210732;-2897,735878;-5854,31318
494;-733,2463834;-3211,252234;-5788,735903
495;-861,7277766;-2928,281337;-5784,885849
496;-666,8717639;-3018,823293;-5221,079124
497;-817,2072305;-2731,025717;-5428,447179
498;-921,8133053;-2837,39056;-5137,42732
499;-570,7290572;-2869,933954;-5321,667349
500;-291,7436625;-2397,149495;-4869,999864
501;148,5211878;-2094,74096;-5026,909529
502;846,4730236;-1667,870271;-4766,41155
503;812,5103278;-1482,151361;-3991,10502
504;969,6198643;-1426,701054;-4534,326926
505;912,0231184;-1033,593684;-3388,480632
506;1555,82221;-674,6674807;-3315,730081
507;1183,767428;-869,5462888;-3657,591692
